id, img1, img2
1, 573, 633
2, 333, 974
3, 30, 377
4, 61, 307
5, 82, 942
6, 234, 569
7, 233, 849
8, 258, 361
9, 90, 774
10, 74, 257
11, 13, 459
12, 989, 1000
13, 462, 792
14, 293, 585
15, 299, 378
16, 261, 629
17, 119, 802
18, 353, 788
19, 169, 329
20, 448, 624
21, 389, 597
22, 123, 814
23, 127, 382
24, 557, 786
25, 213, 404
26, 221, 338
27, 232, 453
28, 128, 803
29, 394, 784
30, 834, 964
31, 712, 930
32, 176, 853
33, 65, 484
34, 504, 542
35, 244, 747
36, 251, 905
37, 16, 431
38, 84, 266
39, 296, 401
40, 580, 805
41, 140, 228
42, 168, 403
43, 69, 241
44, 775, 795
45, 200, 662
46, 262, 600
47, 99, 265
48, 23, 184
49, 280, 603
50, 154, 217
51, 658, 776
52, 474, 746
53, 260, 687
54, 677, 882
55, 8, 227
56, 139, 679
57, 413, 425
58, 615, 643
59, 64, 822
60, 48, 896
61, 27, 926
62, 238, 921
63, 620, 956
64, 331, 348
65, 153, 512
66, 442, 719
67, 306, 439
68, 407, 586
69, 583, 653
70, 195, 274
71, 950, 994
72, 220, 592
73, 392, 676
74, 174, 318
75, 51, 998
76, 34, 742
77, 73, 877
78, 540, 632
79, 17, 925
80, 766, 821
81, 109, 381
82, 72, 628
83, 188, 273
84, 165, 673
85, 135, 724
86, 277, 976
87, 740, 790
88, 4, 369
89, 598, 685
90, 606, 715
91, 593, 599
92, 46, 900
93, 596, 688
94, 137, 471
95, 289, 519
96, 175, 913
97, 173, 339
98, 26, 721
99, 122, 291
100, 5, 223
101, 150, 634
102, 192, 577
103, 328, 457
104, 837, 990
105, 131, 729
106, 415, 831
107, 197, 824
108, 204, 678
109, 210, 796
110, 327, 422
111, 477, 630
112, 253, 818
113, 161, 811
114, 264, 521
115, 351, 787
116, 524, 881
117, 345, 963
118, 24, 465
119, 248, 470
120, 172, 801
121, 66, 730
122, 106, 865
123, 208, 768
124, 58, 402
125, 224, 722
126, 43, 124
127, 163, 528
128, 67, 225
129, 249, 912
130, 209, 556
131, 858, 907
132, 92, 919
133, 50, 263
134, 616, 813
135, 199, 548
136, 527, 850
137, 44, 563
138, 692, 736
139, 544, 661
140, 98, 910
141, 158, 892
142, 427, 530
143, 584, 638
144, 78, 247
145, 278, 855
146, 85, 301
147, 33, 660
148, 864, 970
149, 605, 771
150, 143, 409
151, 9, 779
152, 446, 454
153, 514, 936
154, 460, 654
155, 430, 682
156, 640, 841
157, 100, 311
158, 723, 920
159, 393, 756
160, 77, 958
161, 297, 644
162, 608, 704
163, 14, 141
164, 12, 498
165, 83, 191
166, 313, 823
167, 668, 732
168, 733, 815
169, 212, 870
170, 636, 696
171, 80, 94
172, 56, 111
173, 15, 703
174, 31, 751
175, 196, 428
176, 621, 868
177, 458, 838
178, 820, 886
179, 506, 899
180, 380, 810
181, 267, 362
182, 847, 975
183, 371, 494
184, 391, 486
185, 96, 939
186, 697, 782
187, 63, 533
188, 156, 757
189, 125, 979
190, 330, 683
191, 310, 999
192, 772, 833
193, 29, 491
194, 888, 981
195, 117, 827
196, 363, 745
197, 694, 960
198, 166, 891
199, 32, 182
200, 308, 800
201, 107, 359
202, 364, 645
203, 295, 509
204, 529, 842
205, 398, 502
206, 496, 874
207, 447, 959
208, 342, 368
209, 487, 523
210, 97, 760
211, 416, 507
212, 387, 901
213, 706, 708
214, 488, 764
215, 501, 565
216, 581, 617
217, 572, 819
218, 6, 463
219, 22, 663
220, 246, 464
221, 590, 717
222, 256, 947
223, 574, 631
224, 476, 773
225, 737, 872
226, 576, 702
227, 555, 996
228, 159, 433
229, 469, 625
230, 588, 914
231, 170, 667
232, 326, 472
233, 549, 993
234, 79, 126
235, 155, 887
236, 239, 777
237, 492, 898
238, 426, 798
239, 71, 276
240, 497, 878
241, 179, 357
242, 799, 844
243, 716, 727
244, 436, 832
245, 383, 957
246, 552, 657
247, 54, 587
248, 781, 922
249, 19, 851
250, 218, 911
251, 152, 343
252, 116, 237
253, 129, 931
254, 455, 522
255, 335, 641
256, 190, 534
257, 28, 321
258, 103, 793
259, 35, 839
260, 283, 444
261, 157, 235
262, 862, 897
263, 303, 582
264, 47, 505
265, 558, 594
266, 385, 744
267, 610, 966
268, 167, 743
269, 270, 490
270, 691, 953
271, 112, 566
272, 115, 992
273, 18, 690
274, 675, 916
275, 652, 955
276, 554, 951
277, 423, 680
278, 298, 904
279, 75, 726
280, 646, 809
281, 201, 655
282, 701, 852
283, 602, 988
284, 95, 113
285, 395, 408
286, 520, 908
287, 101, 186
288, 162, 526
289, 664, 753
290, 242, 971
291, 767, 980
292, 860, 987
293, 332, 503
294, 294, 836
295, 411, 734
296, 397, 450
297, 778, 917
298, 245, 356
299, 323, 571
300, 144, 560
301, 317, 564
302, 284, 672
303, 290, 735
304, 396, 812
305, 337, 748
306, 120, 434
307, 105, 714
308, 104, 146
309, 304, 863
310, 279, 794
311, 102, 973
312, 194, 752
313, 435, 927
314, 894, 903
315, 59, 532
316, 405, 969
317, 49, 669
318, 648, 806
319, 86, 765
320, 906, 928
321, 180, 880
322, 288, 929
323, 513, 700
324, 193, 945
325, 269, 995
326, 271, 895
327, 314, 859
328, 829, 984
329, 567, 944
330, 7, 441
331, 149, 178
332, 510, 681
333, 142, 785
334, 287, 591
335, 693, 915
336, 568, 845
337, 536, 546
338, 578, 952
339, 134, 559
340, 341, 475
341, 367, 579
342, 344, 412
343, 360, 604
344, 499, 949
345, 366, 666
346, 320, 647
347, 11, 379
348, 429, 871
349, 479, 711
350, 181, 340
351, 148, 375
352, 671, 924
353, 219, 452
354, 38, 418
355, 230, 551
356, 613, 883
357, 160, 846
358, 133, 978
359, 918, 954
360, 206, 982
361, 334, 769
362, 322, 739
363, 183, 923
364, 205, 698
365, 114, 443
366, 145, 198
367, 40, 635
368, 388, 889
369, 370, 797
370, 511, 948
371, 229, 856
372, 570, 902
373, 614, 935
374, 37, 282
375, 400, 731
376, 110, 626
377, 611, 876
378, 25, 352
379, 612, 750
380, 118, 531
381, 346, 480
382, 286, 420
383, 622, 968
384, 374, 893
385, 336, 365
386, 438, 738
387, 417, 419
388, 539, 741
389, 421, 650
390, 493, 755
391, 41, 537
392, 934, 961
393, 91, 243
394, 275, 618
395, 292, 589
396, 214, 884
397, 236, 355
398, 875, 946
399, 659, 869
400, 619, 686
401, 651, 967
402, 386, 689
403, 108, 783
404, 840, 848
405, 325, 489
406, 384, 482
407, 81, 873
408, 347, 804
409, 87, 983
410, 68, 136
411, 720, 909
412, 965, 997
413, 171, 627
414, 39, 843
415, 601, 749
416, 45, 867
417, 390, 699
418, 76, 709
419, 350, 406
420, 226, 940
421, 670, 879
422, 189, 866
423, 254, 456
424, 281, 358
425, 259, 468
426, 211, 215
427, 231, 825
428, 449, 754
429, 1, 826
430, 609, 710
431, 440, 595
432, 164, 656
433, 132, 207
434, 216, 986
435, 121, 725
436, 424, 816
437, 508, 684
438, 20, 60
439, 553, 854
440, 177, 349
441, 780, 890
442, 538, 985
443, 240, 550
444, 268, 575
445, 250, 943
446, 52, 885
447, 319, 861
448, 70, 309
449, 89, 300
450, 57, 222
451, 55, 93
452, 562, 637
453, 315, 761
454, 414, 937
455, 53, 187
456, 302, 972
457, 138, 485
458, 718, 977
459, 10, 817
460, 21, 376
461, 399, 807
462, 466, 857
463, 42, 467
464, 88, 451
465, 545, 835
466, 372, 623
467, 151, 500
468, 461, 473
469, 665, 830
470, 495, 607
471, 36, 285
472, 547, 649
473, 705, 713
474, 445, 483
475, 642, 991
476, 252, 316
477, 481, 517
478, 2, 516
479, 541, 759
480, 305, 515
481, 147, 762
482, 202, 758
483, 518, 728
484, 373, 932
485, 324, 828
486, 789, 941
487, 543, 770
488, 185, 437
489, 354, 808
490, 255, 561
491, 272, 639
492, 3, 62
493, 312, 525
494, 674, 791
495, 130, 763
496, 478, 962
497, 410, 432
498, 707, 938
499, 535, 933
500, 203, 695
501, 294, 626
502, 416, 885
503, 140, 920
504, 103, 488
505, 240, 534
506, 592, 851
507, 682, 775
508, 404, 409
509, 43, 473
510, 197, 784
511, 765, 946
512, 142, 184
513, 208, 437
514, 805, 817
515, 147, 163
516, 533, 677
517, 684, 738
518, 481, 909
519, 39, 217
520, 227, 425
521, 683, 777
522, 54, 219
523, 469, 527
524, 358, 590
525, 247, 668
526, 372, 716
527, 334, 555
528, 445, 449
529, 255, 596
530, 674, 768
531, 750, 886
532, 361, 532
533, 327, 831
534, 168, 367
535, 593, 767
536, 495, 717
537, 447, 630
538, 111, 214
539, 283, 842
540, 344, 696
541, 436, 991
542, 699, 923
543, 281, 551
544, 363, 607
545, 570, 672
546, 337, 478
547, 48, 548
548, 182, 933
549, 431, 518
550, 83, 162
551, 709, 724
552, 587, 600
553, 273, 290
554, 580, 594
555, 274, 833
556, 502, 649
557, 265, 770
558, 59, 926
559, 226, 705
560, 67, 244
561, 377, 427
562, 407, 915
563, 33, 262
564, 385, 928
565, 16, 324
566, 388, 740
567, 61, 287
568, 85, 508
569, 224, 491
570, 802, 959
571, 183, 892
572, 260, 505
573, 86, 823
574, 200, 889
575, 185, 563
576, 369, 867
577, 606, 936
578, 323, 613
579, 101, 860
580, 810, 870
581, 819, 947
582, 352, 729
583, 277, 304
584, 261, 636
585, 11, 96
586, 178, 417
587, 419, 919
588, 317, 863
589, 293, 351
590, 783, 965
591, 326, 423
592, 117, 651
593, 623, 938
594, 475, 550
595, 243, 342
596, 686, 952
597, 537, 816
598, 10, 584
599, 15, 572
600, 391, 745
601, 92, 980
602, 809, 995
603, 398, 652
604, 730, 844
605, 160, 335
606, 195, 420
607, 44, 264
608, 213, 370
609, 314, 896
610, 135, 778
611, 51, 759
612, 589, 927
613, 510, 691
614, 126, 694
615, 382, 383
616, 312, 559
617, 573, 888
618, 173, 878
619, 392, 962
620, 442, 484
621, 268, 789
622, 106, 799
623, 489, 575
624, 192, 333
625, 71, 957
626, 477, 544
627, 112, 865
628, 194, 641
629, 524, 971
630, 300, 393
631, 62, 906
632, 320, 939
633, 450, 654
634, 439, 458
635, 284, 899
636, 935, 973
637, 470, 538
638, 614, 680
639, 206, 311
640, 64, 913
641, 89, 292
642, 130, 681
643, 568, 872
644, 297, 631
645, 249, 301
646, 648, 743
647, 122, 302
648, 577, 673
649, 507, 864
650, 296, 586
651, 298, 925
652, 144, 522
653, 280, 288
654, 21, 766
655, 254, 295
656, 107, 128
657, 17, 989
658, 202, 523
659, 828, 954
660, 136, 156
661, 345, 620
662, 258, 754
663, 343, 776
664, 525, 948
665, 253, 871
666, 305, 838
667, 605, 769
668, 95, 719
669, 114, 788
670, 381, 441
671, 175, 692
672, 883, 979
673, 556, 836
674, 490, 779
675, 269, 471
676, 246, 566
677, 658, 984
678, 401, 702
679, 205, 655
680, 1, 780
681, 145, 942
682, 76, 517
683, 27, 179
684, 75, 608
685, 646, 850
686, 87, 504
687, 348, 829
688, 624, 824
689, 749, 876
690, 129, 812
691, 131, 187
692, 189, 387
693, 733, 758
694, 357, 446
695, 4, 820
696, 656, 910
697, 72, 172
698, 610, 718
699, 461, 583
700, 703, 880
701, 313, 528
702, 125, 463
703, 108, 803
704, 279, 840
705, 105, 150
706, 350, 402
707, 282, 529
708, 494, 797
709, 237, 336
710, 222, 412
711, 46, 349
712, 238, 857
713, 79, 792
714, 149, 841
715, 400, 632
716, 132, 685
717, 330, 603
718, 164, 513
719, 415, 856
720, 84, 727
721, 460, 486
722, 22, 804
723, 143, 408
724, 276, 464
725, 291, 561
726, 42, 945
727, 88, 956
728, 115, 456
729, 414, 482
730, 657, 678
731, 148, 722
732, 196, 968
733, 36, 978
734, 619, 790
735, 595, 879
736, 154, 355
737, 966, 985
738, 231, 308
739, 121, 748
740, 193, 512
741, 7, 861
742, 617, 644
743, 558, 571
744, 250, 998
745, 153, 665
746, 315, 362
747, 267, 553
748, 376, 854
749, 781, 839
750, 63, 266
751, 98, 166
752, 113, 171
753, 609, 811
754, 109, 996
755, 245, 468
756, 328, 602
757, 191, 633
758, 394, 791
759, 158, 992
760, 737, 893
761, 26, 174
762, 38, 695
763, 715, 932
764, 371, 679
765, 225, 898
766, 433, 530
767, 209, 430
768, 353, 916
769, 735, 987
770, 207, 953
771, 329, 763
772, 585, 701
773, 233, 918
774, 406, 660
775, 380, 640
776, 232, 448
777, 457, 881
778, 597, 853
779, 663, 720
780, 34, 123
781, 204, 875
782, 181, 629
783, 127, 465
784, 726, 761
785, 599, 622
786, 480, 714
787, 359, 894
788, 94, 661
789, 325, 734
790, 241, 669
791, 581, 911
792, 93, 628
793, 152, 562
794, 687, 827
795, 542, 826
796, 124, 814
797, 808, 903
798, 821, 983
799, 645, 807
800, 252, 834
801, 235, 432
802, 188, 747
803, 2, 476
804, 413, 670
805, 270, 354
806, 621, 688
807, 710, 901
808, 133, 887
809, 35, 248
810, 24, 908
811, 37, 339
812, 937, 990
813, 375, 934
814, 60, 859
815, 511, 832
816, 151, 443
817, 543, 884
818, 426, 944
819, 303, 732
820, 316, 418
821, 650, 858
822, 13, 975
823, 964, 967
824, 81, 429
825, 616, 882
826, 579, 943
827, 891, 999
828, 110, 390
829, 32, 221
830, 3, 157
831, 366, 873
832, 627, 981
833, 399, 848
834, 755, 929
835, 82, 837
836, 319, 331
837, 567, 690
838, 539, 639
839, 516, 785
840, 40, 186
841, 521, 830
842, 28, 176
843, 356, 993
844, 167, 435
845, 6, 659
846, 728, 786
847, 25, 116
848, 99, 564
849, 410, 459
850, 30, 378
851, 65, 256
852, 212, 397
853, 741, 905
854, 604, 612
855, 41, 318
856, 251, 493
857, 23, 712
858, 234, 666
859, 8, 169
860, 557, 951
861, 223, 506
862, 155, 708
863, 49, 271
864, 520, 536
865, 73, 198
866, 866, 921
867, 707, 764
868, 849, 877
869, 70, 958
870, 422, 689
871, 216, 395
872, 771, 902
873, 52, 845
874, 744, 825
875, 389, 731
876, 782, 969
877, 120, 509
878, 229, 697
879, 615, 960
880, 220, 986
881, 552, 635
882, 642, 822
883, 275, 818
884, 307, 549
885, 451, 1000
886, 215, 940
887, 259, 440
888, 721, 982
889, 159, 228
890, 91, 500
891, 428, 462
892, 199, 907
893, 66, 119
894, 739, 756
895, 201, 647
896, 611, 941
897, 257, 565
898, 45, 723
899, 203, 438
900, 180, 340
901, 637, 931
902, 492, 526
903, 170, 452
904, 322, 455
905, 69, 862
906, 20, 519
907, 134, 977
908, 19, 239
909, 364, 796
910, 97, 396
911, 347, 547
912, 272, 467
913, 78, 713
914, 704, 961
915, 14, 379
916, 643, 793
917, 515, 531
918, 218, 625
919, 190, 454
920, 374, 664
921, 118, 139
922, 421, 855
923, 386, 972
924, 68, 976
925, 74, 582
926, 444, 914
927, 365, 569
928, 541, 746
929, 373, 576
930, 360, 671
931, 5, 483
932, 31, 90
933, 403, 497
934, 263, 667
935, 912, 922
936, 211, 424
937, 787, 890
938, 751, 815
939, 286, 479
940, 917, 970
941, 104, 242
942, 56, 801
943, 405, 693
944, 472, 711
945, 53, 545
946, 236, 955
947, 501, 752
948, 29, 346
949, 309, 963
950, 137, 753
951, 278, 698
952, 554, 895
953, 487, 675
954, 618, 868
955, 18, 230
956, 588, 846
957, 102, 900
958, 50, 742
959, 332, 847
960, 760, 924
961, 299, 736
962, 12, 798
963, 47, 772
964, 146, 535
965, 774, 795
966, 578, 806
967, 165, 499
968, 453, 974
969, 177, 384
970, 306, 949
971, 653, 700
972, 634, 800
973, 676, 843
974, 601, 662
975, 80, 341
976, 930, 994
977, 285, 869
978, 988, 997
979, 496, 546
980, 100, 773
981, 466, 852
982, 210, 474
983, 55, 289
984, 57, 503
985, 77, 874
986, 161, 321
987, 574, 598
988, 498, 757
989, 560, 725
990, 338, 434
991, 706, 813
992, 638, 904
993, 591, 835
994, 138, 794
995, 9, 411
996, 141, 897
997, 368, 485
998, 310, 514
999, 762, 950
1000, 58, 540
1001, 117, 712
1002, 619, 743
1003, 59, 944
1004, 244, 922
1005, 75, 739
1006, 129, 231
1007, 603, 742
1008, 38, 214
1009, 100, 680
1010, 275, 971
1011, 465, 500
1012, 94, 885
1013, 456, 468
1014, 26, 28
1015, 589, 672
1016, 48, 164
1017, 657, 964
1018, 224, 604
1019, 310, 424
1020, 187, 662
1021, 157, 294
1022, 327, 973
1023, 747, 996
1024, 644, 847
1025, 576, 940
1026, 539, 820
1027, 278, 992
1028, 838, 939
1029, 138, 599
1030, 2, 893
1031, 204, 681
1032, 115, 152
1033, 406, 710
1034, 405, 450
1035, 230, 665
1036, 254, 636
1037, 565, 658
1038, 322, 903
1039, 316, 582
1040, 295, 925
1041, 811, 840
1042, 757, 889
1043, 128, 526
1044, 69, 794
1045, 537, 785
1046, 135, 429
1047, 300, 916
1048, 290, 534
1049, 554, 949
1050, 124, 471
1051, 305, 440
1052, 169, 486
1053, 226, 745
1054, 915, 969
1055, 81, 209
1056, 155, 997
1057, 767, 778
1058, 96, 461
1059, 40, 711
1060, 144, 830
1061, 151, 702
1062, 7, 225
1063, 569, 602
1064, 303, 317
1065, 258, 435
1066, 194, 499
1067, 792, 948
1068, 85, 525
1069, 319, 338
1070, 19, 947
1071, 264, 714
1072, 165, 289
1073, 261, 803
1074, 568, 634
1075, 827, 873
1076, 166, 845
1077, 306, 477
1078, 870, 912
1079, 84, 647
1080, 186, 351
1081, 130, 274
1082, 765, 979
1083, 766, 946
1084, 368, 805
1085, 153, 577
1086, 433, 732
1087, 14, 901
1088, 168, 232
1089, 404, 487
1090, 118, 178
1091, 396, 962
1092, 139, 320
1093, 401, 797
1094, 255, 451
1095, 594, 937
1096, 422, 782
1097, 366, 934
1098, 698, 872
1099, 706, 910
1100, 179, 470
1101, 362, 799
1102, 238, 442
1103, 31, 126
1104, 361, 864
1105, 501, 909
1106, 578, 775
1107, 241, 843
1108, 356, 383
1109, 336, 862
1110, 91, 321
1111, 106, 779
1112, 15, 260
1113, 528, 763
1114, 513, 835
1115, 173, 438
1116, 148, 183
1117, 836, 993
1118, 735, 776
1119, 210, 957
1120, 906, 941
1121, 163, 900
1122, 79, 896
1123, 626, 709
1124, 379, 395
1125, 191, 869
1126, 334, 671
1127, 182, 234
1128, 177, 1000
1129, 521, 643
1130, 375, 730
1131, 428, 987
1132, 160, 482
1133, 687, 930
1134, 352, 512
1135, 606, 694
1136, 400, 491
1137, 267, 632
1138, 10, 143
1139, 360, 716
1140, 233, 312
1141, 114, 927
1142, 228, 860
1143, 51, 790
1144, 243, 280
1145, 329, 917
1146, 54, 266
1147, 193, 913
1148, 123, 203
1149, 982, 991
1150, 307, 502
1151, 236, 510
1152, 596, 953
1153, 337, 376
1154, 311, 908
1155, 270, 374
1156, 219, 247
1157, 46, 878
1158, 66, 423
1159, 21, 793
1160, 207, 286
1161, 490, 693
1162, 252, 473
1163, 563, 888
1164, 8, 663
1165, 579, 715
1166, 188, 855
1167, 111, 530
1168, 638, 867
1169, 145, 402
1170, 460, 653
1171, 253, 683
1172, 235, 823
1173, 288, 970
1174, 113, 865
1175, 548, 753
1176, 89, 724
1177, 904, 968
1178, 359, 676
1179, 304, 850
1180, 279, 670
1181, 369, 722
1182, 497, 727
1183, 221, 642
1184, 574, 882
1185, 349, 474
1186, 97, 175
1187, 239, 411
1188, 218, 381
1189, 624, 877
1190, 47, 796
1191, 125, 141
1192, 431, 895
1193, 55, 197
1194, 515, 777
1195, 263, 527
1196, 615, 829
1197, 6, 651
1198, 78, 488
1199, 449, 614
1200, 357, 495
1201, 229, 393
1202, 77, 547
1203, 223, 945
1204, 773, 955
1205, 30, 738
1206, 73, 516
1207, 413, 826
1208, 692, 695
1209, 571, 660
1210, 1, 518
1211, 407, 989
1212, 723, 784
1213, 397, 923
1214, 88, 480
1215, 53, 325
1216, 372, 897
1217, 271, 453
1218, 27, 74
1219, 4, 839
1220, 628, 682
1221, 520, 819
1222, 364, 583
1223, 72, 519
1224, 86, 107
1225, 98, 921
1226, 162, 984
1227, 158, 851
1228, 315, 503
1229, 448, 852
1230, 629, 764
1231, 344, 688
1232, 856, 866
1233, 104, 318
1234, 454, 575
1235, 508, 929
1236, 542, 668
1237, 592, 595
1238, 293, 553
1239, 198, 748
1240, 608, 863
1241, 446, 728
1242, 50, 841
1243, 269, 880
1244, 529, 731
1245, 421, 891
1246, 804, 956
1247, 560, 637
1248, 831, 966
1249, 291, 623
1250, 389, 919
1251, 536, 837
1252, 436, 911
1253, 611, 931
1254, 555, 759
1255, 463, 546
1256, 522, 902
1257, 171, 201
1258, 703, 905
1259, 174, 618
1260, 353, 652
1261, 200, 277
1262, 245, 986
1263, 170, 920
1264, 556, 977
1265, 56, 467
1266, 331, 942
1267, 807, 825
1268, 367, 557
1269, 580, 620
1270, 780, 828
1271, 551, 806
1272, 273, 729
1273, 466, 734
1274, 248, 783
1275, 45, 184
1276, 313, 914
1277, 23, 786
1278, 17, 68
1279, 741, 995
1280, 572, 791
1281, 131, 262
1282, 37, 674
1283, 567, 605
1284, 119, 950
1285, 481, 816
1286, 211, 505
1287, 35, 633
1288, 410, 886
1289, 172, 690
1290, 335, 341
1291, 116, 881
1292, 195, 414
1293, 167, 354
1294, 272, 498
1295, 206, 535
1296, 483, 772
1297, 57, 532
1298, 705, 720
1299, 110, 484
1300, 33, 959
1301, 769, 876
1302, 146, 333
1303, 883, 954
1304, 251, 378
1305, 196, 721
1306, 58, 641
1307, 597, 932
1308, 813, 817
1309, 718, 871
1310, 299, 506
1311, 25, 208
1312, 427, 494
1313, 134, 760
1314, 444, 708
1315, 213, 924
1316, 564, 755
1317, 382, 833
1318, 127, 639
1319, 679, 761
1320, 42, 573
1321, 12, 558
1322, 302, 824
1323, 326, 858
1324, 323, 725
1325, 82, 464
1326, 562, 631
1327, 34, 593
1328, 861, 975
1329, 661, 808
1330, 363, 848
1331, 370, 584
1332, 137, 844
1333, 385, 756
1334, 62, 121
1335, 215, 559
1336, 430, 890
1337, 308, 822
1338, 309, 655
1339, 132, 489
1340, 159, 590
1341, 646, 654
1342, 13, 612
1343, 99, 622
1344, 328, 415
1345, 83, 205
1346, 887, 894
1347, 386, 667
1348, 41, 242
1349, 600, 978
1350, 418, 664
1351, 479, 980
1352, 408, 458
1353, 180, 656
1354, 11, 108
1355, 112, 719
1356, 814, 853
1357, 475, 616
1358, 392, 585
1359, 459, 591
1360, 343, 365
1361, 523, 699
1362, 49, 544
1363, 237, 958
1364, 5, 380
1365, 517, 659
1366, 109, 202
1367, 412, 677
1368, 420, 907
1369, 95, 284
1370, 445, 649
1371, 140, 691
1372, 246, 752
1373, 298, 972
1374, 621, 899
1375, 472, 673
1376, 92, 789
1377, 457, 543
1378, 802, 990
1379, 324, 809
